VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01/01/2019 12:59:57 AM,01/01/2019 01:09:44 AM,2,1.3,1,N,141,162,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,01/01/2019 12:05:48 AM,01/01/2019 12:20:02 AM,1,3.8,1,N,79,237,1,13.5,0.5,0.5,1.0,0.0,0.3,15.8,
1,01/01/2019 12:24:24 AM,01/01/2019 12:26:10 AM,1,0.5,1,N,236,237,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,
1,01/01/2019 12:29:35 AM,01/01/2019 12:33:42 AM,1,0.9,1,N,237,140,1,5.0,0.5,0.5,0.02,0.0,0.3,6.32,
1,01/01/2019 12:36:13 AM,01/01/2019 12:42:54 AM,3,1.2,1,N,140,237,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,01/01/2019 12:47:19 AM,01/01/2019 01:03:21 AM,1,1.9,1,N,161,137,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
1,01/01/2019 12:10:12 AM,01/01/2019 12:22:57 AM,1,2.0,1,N,234,233,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,
1,01/01/2019 12:41:19 AM,01/01/2019 12:54:32 AM,4,2.7,1,N,163,262,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,
1,01/01/2019 12:56:10 AM,01/01/2019 01:09:34 AM,2,2.4,1,N,262,238,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,
2,01/01/2019 12:12:59 AM,01/01/2019 12:18:00 AM,3,1.57,1,N,229,263,1,6.5,0.5,0.5,1.17,0.0,0.3,8.97,
2,01/01/2019 12:21:58 AM,01/01/2019 12:27:52 AM,3,1.74,1,N,262,75,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
2,01/01/2019 12:38:54 AM,01/01/2019 12:49:10 AM,2,2.47,1,N,262,42,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,
1,01/01/2019 12:09:12 AM,01/01/2019 12:23:52 AM,2,4.1,1,N,144,112,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,
1,01/01/2019 12:36:37 AM,01/01/2019 12:48:30 AM,1,2.8,1,N,148,170,1,12.0,0.5,0.5,0.0,0.0,0.3,13.3,
1,01/01/2019 12:49:35 AM,01/01/2019 12:56:52 AM,1,0.8,1,N,170,107,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
1,01/01/2019 12:59:59 AM,01/01/2019 01:25:53 AM,1,5.2,1,N,79,239,1,20.0,0.5,0.5,2.0,0.0,0.3,23.3,
2,01/01/2019 12:26:46 AM,01/01/2019 01:03:53 AM,2,4.03,1,N,170,239,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0,
2,01/01/2019 12:22:48 AM,01/01/2019 12:31:15 AM,1,1.78,1,N,43,43,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
2,01/01/2019 12:33:17 AM,01/01/2019 12:41:55 AM,1,1.56,1,N,238,237,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
2,01/01/2019 12:46:11 AM,01/01/2019 01:12:01 AM,1,3.93,1,N,141,249,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,
1,01/01/2019 12:41:16 AM,01/01/2019 12:55:17 AM,2,1.8,1,N,249,107,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,
2,01/01/2019 12:20:55 AM,01/01/2019 12:24:33 AM,1,0.76,1,N,142,239,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,01/01/2019 12:27:09 AM,01/01/2019 12:52:35 AM,2,4.38,1,N,239,234,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
1,01/01/2019 12:27:00 AM,01/01/2019 12:37:48 AM,1,1.8,1,N,43,239,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,
1,01/01/2019 12:40:37 AM,01/01/2019 12:43:55 AM,1,1.4,1,N,239,24,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5,
1,01/01/2019 12:55:05 AM,01/01/2019 01:05:13 AM,1,1.7,1,N,239,48,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,
2,01/01/2019 12:12:22 AM,01/01/2019 12:23:02 AM,5,2.1,1,N,41,41,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
2,01/01/2019 12:26:32 AM,01/01/2019 12:27:51 AM,5,0.22,1,N,41,41,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,
2,01/01/2019 12:35:39 AM,01/01/2019 12:53:41 AM,5,5.05,1,N,41,41,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
2,01/01/2019 12:57:09 AM,01/01/2019 01:10:58 AM,6,2.05,1,N,41,262,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
1,01/01/2019 12:34:51 AM,01/01/2019 01:03:08 AM,1,9.3,1,N,138,225,1,30.0,0.5,0.5,6.25,0.0,0.3,37.55,
1,01/01/2019 12:12:16 AM,01/01/2019 12:19:21 AM,1,1.0,1,N,249,79,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
1,01/01/2019 12:21:24 AM,01/01/2019 12:49:04 AM,1,3.3,1,N,79,48,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,
1,01/01/2019 12:12:44 AM,01/01/2019 12:27:28 AM,2,3.4,1,N,142,75,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,
1,01/01/2019 12:34:05 AM,01/01/2019 12:38:06 AM,1,0.8,1,N,236,141,1,5.0,0.5,0.5,3.0,0.0,0.3,9.3,
1,01/01/2019 12:42:13 AM,01/01/2019 12:46:44 AM,4,0.8,1,N,263,141,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,01/01/2019 12:59:33 AM,01/01/2019 01:07:01 AM,2,1.6,1,N,141,239,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:27:31 AM,01/01/2019 12:36:35 AM,1,2.3,1,N,4,233,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,
1,01/01/2019 12:25:54 AM,01/01/2019 12:47:17 AM,2,8.6,1,N,238,87,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,
1,01/01/2019 12:53:30 AM,01/01/2019 01:06:55 AM,2,4.7,1,N,88,107,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,
1,01/01/2019 12:20:21 AM,01/01/2019 12:23:31 AM,1,0.8,1,Y,236,238,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
1,01/01/2019 12:25:58 AM,01/01/2019 12:32:38 AM,2,1.3,1,N,238,239,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,01/01/2019 12:34:19 AM,01/01/2019 12:42:00 AM,2,1.3,1,N,239,50,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:45:23 AM,01/01/2019 12:51:20 AM,2,1.1,1,N,48,143,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,
1,01/01/2019 12:57:34 AM,01/01/2019 01:04:47 AM,1,1.0,1,N,142,239,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,01/01/2019 12:21:03 AM,01/01/2019 12:26:27 AM,1,0.2,1,N,90,68,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,
1,01/01/2019 12:37:23 AM,01/01/2019 12:53:52 AM,1,1.1,1,N,90,107,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
1,01/01/2019 12:15:35 AM,01/01/2019 12:49:26 AM,1,19.0,1,N,132,189,1,52.5,0.5,0.5,8.0,0.0,0.3,61.8,
1,01/01/2019 12:25:26 AM,01/01/2019 12:34:39 AM,1,2.0,1,N,170,79,1,8.5,0.5,0.5,0.98,0.0,0.3,10.78,
1,01/01/2019 12:37:48 AM,01/01/2019 12:49:56 AM,2,2.6,1,N,79,209,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
1,01/01/2019 12:50:43 AM,01/01/2019 12:59:38 AM,2,0.8,1,N,209,231,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,
2,01/01/2019 12:49:03 AM,01/01/2019 01:08:22 AM,6,2.84,1,N,68,209,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
1,01/01/2019 12:00:48 AM,01/01/2019 12:20:37 AM,1,8.9,1,N,79,196,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,
1,01/01/2019 12:22:24 AM,01/01/2019 12:31:31 AM,1,1.3,1,N,196,173,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
1,01/01/2019 12:03:56 AM,01/01/2019 12:05:18 AM,3,0.1,1,N,75,75,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,
1,01/01/2019 12:06:46 AM,01/01/2019 12:20:50 AM,2,3.7,1,N,74,119,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,
1,01/01/2019 12:10:19 AM,01/01/2019 12:27:07 AM,1,6.0,1,N,142,244,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,
1,01/01/2019 12:44:35 AM,01/01/2019 12:46:49 AM,1,0.3,1,N,116,116,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
1,01/01/2019 12:50:43 AM,01/01/2019 01:07:35 AM,1,2.7,1,N,152,75,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
2,01/01/2019 12:04:55 AM,01/01/2019 12:10:54 AM,2,0.86,1,N,142,143,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
2,01/01/2019 12:20:03 AM,01/01/2019 12:26:29 AM,2,1.37,1,N,142,141,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
2,01/01/2019 12:39:49 AM,01/01/2019 12:48:09 AM,3,1.8,1,N,43,141,1,8.0,0.5,0.5,2.0,0.0,0.3,11.3,
2,01/01/2019 12:51:49 AM,01/01/2019 12:56:54 AM,3,1.45,1,N,237,263,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
1,01/01/2019 12:20:53 AM,01/01/2019 12:32:45 AM,2,1.8,1,N,237,233,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
1,01/01/2019 12:37:22 AM,01/01/2019 12:50:54 AM,4,0.8,1,N,170,230,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,
1,01/01/2019 12:52:08 AM,01/01/2019 01:07:33 AM,2,1.6,1,N,230,48,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,01/01/2019 12:14:59 AM,01/01/2019 12:25:15 AM,1,2.61,1,N,158,50,1,10.0,0.5,0.5,3.88,0.0,0.3,15.18,
2,01/01/2019 12:27:52 AM,01/01/2019 01:06:27 AM,1,11.71,1,N,50,212,2,37.5,0.5,0.5,0.0,0.0,0.3,38.8,
2,01/01/2019 12:08:21 AM,01/01/2019 12:23:02 AM,1,3.74,1,N,166,141,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,
2,01/01/2019 12:25:13 AM,01/01/2019 12:40:47 AM,1,4.02,1,N,141,107,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
2,01/01/2019 12:43:47 AM,01/01/2019 12:49:58 AM,1,0.76,1,N,107,137,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
2,01/01/2019 01:00:20 AM,01/01/2019 01:16:16 AM,1,4.06,1,N,141,166,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,
2,01/01/2019 12:44:37 AM,01/01/2019 01:05:33 AM,1,1.5,1,N,161,234,1,13.0,0.5,0.5,1.43,0.0,0.3,15.73,
1,01/01/2019 12:24:33 AM,01/01/2019 12:28:57 AM,1,1.3,1,N,141,263,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3,
1,01/01/2019 12:32:19 AM,01/01/2019 12:36:58 AM,1,0.6,1,N,262,236,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,01/01/2019 12:48:55 AM,01/01/2019 12:55:13 AM,1,1.4,1,N,237,239,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
1,01/01/2019 12:57:20 AM,01/01/2019 01:03:24 AM,1,0.8,1,N,239,143,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
2,01/01/2019 12:09:08 AM,01/01/2019 12:23:14 AM,2,1.91,1,N,142,246,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,01/01/2019 12:31:36 AM,01/01/2019 12:51:20 AM,2,3.71,1,N,246,263,1,15.5,0.5,0.5,0.84,0.0,0.3,17.64,
1,01/01/2019 12:06:07 AM,01/01/2019 12:16:27 AM,1,2.8,1,N,79,141,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
1,01/01/2019 12:18:29 AM,01/01/2019 01:05:06 AM,2,3.2,1,N,141,90,1,27.0,0.5,0.5,1.0,0.0,0.3,29.3,
2,01/01/2019 12:23:36 AM,01/01/2019 12:26:32 AM,1,0.3,1,N,79,148,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
2,01/01/2019 12:29:29 AM,01/01/2019 12:36:31 AM,1,1.12,1,N,148,79,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,
2,01/01/2019 12:39:13 AM,01/01/2019 12:53:23 AM,1,1.53,1,N,79,164,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,
1,01/01/2019 12:39:14 AM,01/01/2019 12:44:15 AM,1,1.3,1,N,237,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
1,01/01/2019 12:49:20 AM,01/01/2019 12:58:24 AM,2,1.1,1,N,43,162,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,01/01/2019 12:25:02 AM,01/01/2019 01:22:58 AM,5,9.28,1,N,48,225,2,41.0,0.5,0.5,0.0,0.0,0.3,42.3,
2,01/01/2019 12:18:47 AM,01/01/2019 12:31:19 AM,3,3.28,1,N,151,244,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
1,01/01/2019 12:54:14 AM,01/01/2019 01:08:36 AM,1,1.9,1,N,230,143,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,
1,01/01/2019 12:03:05 AM,01/01/2019 12:11:39 AM,1,1.9,1,N,74,42,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
1,01/01/2019 12:28:21 AM,01/01/2019 12:35:59 AM,2,2.1,1,N,238,48,1,8.5,0.5,0.5,0.0,0.0,0.3,9.8,
1,01/01/2019 12:38:32 AM,01/01/2019 12:50:15 AM,1,3.6,1,N,48,41,1,12.5,0.5,0.5,2.35,0.0,0.3,16.15,
1,01/01/2019 12:58:20 AM,01/01/2019 01:18:51 AM,1,4.2,1,N,239,137,1,17.0,0.5,0.5,0.0,0.0,0.3,18.3,
1,01/01/2019 12:10:30 AM,01/01/2019 12:27:33 AM,2,8.8,1,N,140,243,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,
1,01/01/2019 12:32:46 AM,01/01/2019 12:47:47 AM,2,3.2,1,N,244,41,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,
1,01/01/2019 12:49:18 AM,01/01/2019 12:59:52 AM,3,2.0,1,N,41,236,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,
2,01/01/2019 12:24:59 AM,01/01/2019 12:43:49 AM,1,2.58,1,N,237,48,1,14.0,0.5,0.5,4.59,0.0,0.3,19.89,
2,01/01/2019 12:52:37 AM,01/01/2019 01:07:36 AM,1,6.37,1,N,48,244,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,
2,01/01/2019 12:26:43 AM,01/01/2019 12:42:51 AM,1,3.89,1,N,263,239,1,14.5,0.5,0.5,3.16,0.0,0.3,18.96,
2,01/01/2019 12:48:21 AM,01/01/2019 01:02:16 AM,1,2.27,1,N,143,262,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,
1,01/01/2019 12:17:29 AM,01/01/2019 12:31:23 AM,1,4.7,1,N,4,263,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15,
1,01/01/2019 12:33:02 AM,01/01/2019 12:46:50 AM,1,3.4,1,N,262,170,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,
1,01/01/2019 12:50:04 AM,01/01/2019 01:03:49 AM,1,2.0,1,N,164,237,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,
1,01/01/2019 12:29:25 AM,01/01/2019 12:57:49 AM,1,4.3,1,N,246,144,1,19.5,0.5,0.5,4.15,0.0,0.3,24.95,
1,01/01/2019 12:58:59 AM,01/01/2019 01:05:55 AM,1,1.2,1,N,144,87,1,7.0,0.5,0.5,3.0,0.0,0.3,11.3,
2,01/01/2019 12:05:17 AM,01/01/2019 12:09:38 AM,4,0.78,1,N,211,144,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,
2,01/01/2019 12:15:12 AM,01/01/2019 12:34:35 AM,4,2.57,1,N,79,246,1,13.5,0.5,0.5,1.48,0.0,0.3,16.28,
2,01/01/2019 12:35:43 AM,01/01/2019 12:57:34 AM,4,3.37,1,N,246,238,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
2,01/01/2019 12:59:06 AM,01/01/2019 01:10:43 AM,3,2.4,1,N,239,237,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,01/01/2019 12:27:36 AM,01/01/2019 12:31:05 AM,1,0.46,1,N,107,107,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,
2,01/01/2019 12:48:31 AM,01/01/2019 12:59:22 AM,2,1.0,1,N,170,161,1,8.0,0.5,0.5,1.4,0.0,0.3,10.7,
2,01/01/2019 12:15:34 AM,01/01/2019 12:27:35 AM,5,1.5,1,N,163,237,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
2,01/01/2019 12:30:07 AM,01/01/2019 12:56:57 AM,5,4.74,1,N,237,158,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,
2,01/01/2019 12:58:19 AM,01/01/2019 01:29:22 AM,4,6.25,1,N,158,166,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,
2,01/01/2019 12:29:23 AM,01/01/2019 12:37:54 AM,5,1.36,1,N,79,164,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,
2,01/01/2019 12:39:14 AM,01/01/2019 01:03:19 AM,5,1.57,1,N,170,48,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75,
2,01/01/2019 12:19:01 AM,01/01/2019 12:37:56 AM,1,3.7,1,N,249,143,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,
2,01/01/2019 12:38:52 AM,01/01/2019 01:06:26 AM,1,4.19,1,N,143,224,1,19.5,0.5,0.5,2.0,0.0,0.3,22.8,
2,01/01/2019 12:15:50 AM,01/01/2019 12:21:30 AM,2,1.01,1,N,239,151,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
2,01/01/2019 12:24:22 AM,01/01/2019 12:33:52 AM,1,1.93,1,N,151,236,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
2,01/01/2019 12:47:54 AM,01/01/2019 12:55:43 AM,2,1.96,1,N,161,263,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,01/01/2019 12:31:46 AM,01/01/2019 12:48:17 AM,1,1.37,1,N,90,68,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,01/01/2019 12:13:09 AM,01/01/2019 12:45:33 AM,2,3.02,1,N,161,48,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,01/01/2019 12:46:48 AM,01/01/2019 01:16:17 AM,2,3.34,1,N,48,224,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,
1,01/01/2019 12:26:56 AM,01/01/2019 12:43:40 AM,1,2.9,1,N,233,79,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
1,01/01/2019 12:44:54 AM,01/01/2019 12:58:41 AM,1,2.5,1,N,79,100,1,11.0,0.5,0.5,1.85,0.0,0.3,14.15,
1,01/01/2019 12:17:06 AM,01/01/2019 12:45:05 AM,1,2.4,1,N,107,230,1,17.0,0.5,0.5,4.55,0.0,0.3,22.85,
1,01/01/2019 12:54:49 AM,01/01/2019 01:26:46 AM,2,5.5,1,N,163,231,1,23.0,0.5,0.5,4.85,0.0,0.3,29.15,
2,01/01/2019 12:08:33 AM,01/01/2019 12:14:27 AM,1,1.68,1,N,263,229,1,7.0,0.5,0.5,1.33,0.0,0.3,9.63,
2,01/01/2019 12:27:35 AM,01/02/2019 12:03:49 AM,1,8.28,1,N,138,263,1,23.5,0.5,0.5,6.11,5.76,0.3,36.67,
2,01/01/2019 12:15:58 AM,01/01/2019 12:27:36 AM,1,2.02,1,N,79,231,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69,
2,01/01/2019 12:31:51 AM,01/01/2019 12:53:28 AM,1,8.08,1,N,231,141,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,
2,01/01/2019 12:15:50 AM,01/01/2019 12:36:39 AM,1,3.97,1,N,181,114,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,
2,01/01/2019 12:38:51 AM,01/01/2019 01:01:22 AM,1,2.85,1,N,114,162,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,
1,01/01/2019 12:25:28 AM,01/01/2019 12:28:08 AM,2,0.3,1,N,262,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
1,01/01/2019 12:30:51 AM,01/01/2019 12:47:19 AM,1,4.3,1,N,263,107,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,
1,01/01/2019 12:52:38 AM,01/01/2019 12:58:12 AM,3,1.1,1,N,107,162,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
1,01/01/2019 12:26:30 AM,01/01/2019 12:57:35 AM,1,11.2,1,N,132,36,1,33.0,0.5,0.5,6.85,0.0,0.3,41.15,
2,01/01/2019 12:35:14 AM,01/01/2019 12:42:34 AM,1,1.15,1,N,142,239,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,
2,01/01/2019 12:47:14 AM,01/01/2019 12:58:31 AM,1,2.51,1,N,239,162,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
2,01/01/2019 12:18:35 AM,01/01/2019 12:39:59 AM,1,2.22,1,N,249,170,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,
2,01/01/2019 12:51:31 AM,01/01/2019 12:56:49 AM,1,0.78,1,N,233,162,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
2,01/01/2019 12:57:54 AM,01/01/2019 01:08:28 AM,1,2.06,1,N,162,234,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
2,01/01/2019 12:04:39 AM,01/01/2019 12:14:14 AM,1,2.24,1,N,50,68,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0,
2,01/01/2019 12:15:57 AM,01/01/2019 12:29:41 AM,1,2.29,1,N,68,48,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,
2,01/01/2019 12:34:11 AM,01/01/2019 12:54:52 AM,1,3.17,1,N,50,113,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,01/01/2019 12:56:23 AM,01/01/2019 01:01:56 AM,1,1.18,1,N,113,90,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,
1,01/01/2019 12:43:39 AM,01/01/2019 12:47:15 AM,2,0.7,1,N,249,90,1,4.5,0.5,0.5,1.7,0.0,0.3,7.5,
1,01/01/2019 12:50:25 AM,01/01/2019 12:57:29 AM,4,0.5,1,N,90,68,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,
1,01/01/2019 12:59:26 AM,01/01/2019 01:20:38 AM,1,3.8,1,N,68,238,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,
1,01/01/2019 12:41:58 AM,01/01/2019 12:44:05 AM,1,0.0,1,N,161,161,3,3.5,0.5,0.5,0.0,0.0,0.3,4.8,
1,01/01/2019 12:56:48 AM,01/01/2019 01:14:25 AM,1,2.5,1,N,161,262,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
2,01/01/2019 12:12:44 AM,01/01/2019 12:36:27 AM,2,17.61,2,N,132,74,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,
2,01/01/2019 12:48:41 AM,01/01/2019 01:15:27 AM,1,9.53,1,N,263,95,1,29.5,0.5,0.5,9.24,0.0,0.3,40.04,
1,01/01/2019 12:11:43 AM,01/01/2019 12:21:13 AM,1,1.5,1,N,48,186,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
1,01/01/2019 12:23:47 AM,01/01/2019 12:41:58 AM,1,2.3,1,N,186,237,1,12.5,0.5,0.5,1.0,0.0,0.3,14.8,
1,01/01/2019 12:43:25 AM,01/01/2019 12:48:51 AM,1,1.2,1,N,237,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
1,01/01/2019 12:52:34 AM,01/01/2019 01:00:24 AM,1,1.6,1,N,236,238,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,
2,01/01/2019 12:30:14 AM,01/01/2019 12:59:29 AM,1,4.83,1,N,114,237,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,
1,01/01/2019 12:34:41 AM,01/01/2019 12:43:42 AM,1,0.7,1,N,234,164,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,01/01/2019 12:52:25 AM,01/01/2019 01:18:37 AM,1,2.6,1,N,234,143,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,
2,01/01/2019 12:54:01 AM,01/01/2019 12:59:20 AM,2,0.8,1,N,50,246,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,
1,01/01/2019 12:29:50 AM,01/01/2019 12:37:31 AM,2,0.8,1,N,262,236,1,6.5,0.5,0.5,1.17,0.0,0.3,8.97,
1,01/01/2019 12:44:01 AM,01/01/2019 12:50:15 AM,4,2.2,1,N,236,74,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
1,01/01/2019 12:58:16 AM,01/01/2019 01:14:43 AM,2,2.7,1,N,74,116,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,
2,01/01/2019 12:19:47 AM,01/01/2019 12:37:51 AM,2,1.84,1,N,114,158,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,
2,01/01/2019 12:39:00 AM,01/01/2019 01:05:21 AM,2,3.26,1,N,158,148,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,
2,01/01/2019 12:11:22 AM,01/01/2019 12:18:50 AM,1,1.8,1,N,142,151,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,01/01/2019 12:24:02 AM,01/01/2019 12:28:04 AM,1,0.56,1,N,151,166,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,
2,01/01/2019 12:31:11 AM,01/01/2019 12:35:17 AM,1,0.72,1,N,166,238,1,5.0,0.5,0.5,1.58,0.0,0.3,7.88,
2,01/01/2019 12:42:09 AM,01/01/2019 01:02:12 AM,1,4.03,1,N,238,170,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,
1,01/01/2019 12:12:40 AM,01/01/2019 12:17:40 AM,3,1.4,1,N,263,140,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,01/01/2019 12:20:05 AM,01/01/2019 12:25:58 AM,1,1.9,1,N,141,75,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,
1,01/01/2019 12:40:51 AM,01/01/2019 12:48:02 AM,3,1.4,1,N,236,238,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,01/01/2019 12:52:23 AM,01/01/2019 12:56:11 AM,2,0.8,1,N,43,238,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
